,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
0,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,1,25.0,4,Andrea DOVIZIOSO,ITA,Mission Winnow Ducati,Ducati,166.6,42'36.902
1,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,2,20.0,93,Marc MARQUEZ,SPA,Repsol Honda Team,Honda,166.6,+0.023
2,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,3,16.0,35,Cal CRUTCHLOW,GBR,LCR Honda CASTROL,Honda,166.6,+0.320
3,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,4,13.0,42,Alex RINS,SPA,Team SUZUKI ECSTAR,Suzuki,166.6,+0.457
4,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,5,11.0,46,Valentino ROSSI,ITA,Monster Energy Yamaha MotoGP,Yamaha,166.6,+0.600
5,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,6,10.0,9,Danilo PETRUCCI,ITA,Mission Winnow Ducati,Ducati,166.4,+2.320
6,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,7,9.0,12,Maverick VIÑALES,SPA,Monster Energy Yamaha MotoGP,Yamaha,166.4,+2.481
7,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,8,8.0,36,Joan MIR,SPA,Team SUZUKI ECSTAR,Suzuki,166.3,+5.088
8,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,9,7.0,30,Takaaki NAKAGAMI,JPN,LCR Honda IDEMITSU,Honda,166.1,+7.406
9,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,10,6.0,41,Aleix ESPARGARO,SPA,Aprilia Racing Team Gresini,Aprilia,166.0,+9.636
10,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,11,5.0,21,Franco MORBIDELLI,ITA,Petronas Yamaha SRT,Yamaha,166.0,+9.647
11,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,12,4.0,44,Pol ESPARGARO,SPA,Red Bull KTM Factory Racing,KTM,165.8,+12.774
12,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,13,3.0,99,Jorge LORENZO,SPA,Repsol Honda Team,Honda,165.7,+14.307
13,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,14,2.0,29,Andrea IANNONE,ITA,Aprilia Racing Team Gresini,Aprilia,165.7,+14.349
14,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,15,1.0,5,Johann ZARCO,FRA,Red Bull KTM Factory Racing,KTM,165.6,+15.093
15,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,16,0.0,20,Fabio QUARTARARO,FRA,Petronas Yamaha SRT,Yamaha,165.6,+15.905
16,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,17,0.0,88,Miguel OLIVEIRA,POR,Red Bull KTM Tech 3,KTM,165.5,+16.377
17,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,18,0.0,17,Karel ABRAHAM,CZE,Reale Avintia Racing,Ducati,165.1,+22.972
18,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,19,0.0,53,Tito RABAT,SPA,Reale Avintia Racing,Ducati,165.1,+23.039
19,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,20,0.0,55,Hafizh SYAHRIN,MAL,Red Bull KTM Tech 3,KTM,163.8,+43.242
20,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,crash,0.0,38,Bradley SMITH,GBR,Aprilia Factory Racing,Aprilia,164.0,2 Laps
21,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,crash,0.0,43,Jack MILLER,AUS,Alma Pramac Racing,Ducati,165.5,10 Laps
22,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,MotoGP,RAC,"March,10,2019",Dry,19.0,18.0,52,crash,0.0,63,Francesco BAGNAIA,ITA,Alma Pramac Racing,Ducati,152.5,13 Laps
23,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,1,25.0,7,Lorenzo BALDASSARRI,ITA,Flexbox HP 40,Kalex,161.6,39'56.109
24,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,2,20.0,12,Thomas LUTHI,SWI,Dynavolt Intact GP,Kalex,161.6,+0.026
25,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,3,16.0,23,Marcel SCHROTTER,GER,Dynavolt Intact GP,Kalex,161.5,+2.123
26,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,4,13.0,87,Remy GARDNER,AUS,ONEXOX TKKR SAG Team,Kalex,161.5,+2.125
27,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,5,11.0,40,Augusto FERNANDEZ,SPA,Flexbox HP 40,Kalex,161.5,+2.305
28,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,6,10.0,22,Sam LOWES,GBR,Federal Oil Gresini Moto2,Kalex,161.4,+3.334
29,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,7,9.0,73,Alex MARQUEZ,SPA,"EG 0,0 Marc VDS",Kalex,161.3,+5.018
30,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,8,8.0,10,Luca MARINI,ITA,SKY Racing Team VR46,Kalex,161.1,+7.336
31,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,9,7.0,33,Enea BASTIANINI,ITA,Italtrans Racing Team,Kalex,160.7,+12.949
32,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,10,6.0,97,Xavi VIERGE,SPA,"EG 0,0 Marc VDS",Kalex,160.7,+13.865
33,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,11,5.0,21,Fabio DI GIANNANTONIO,ITA,+Ego Speed Up,Speed Up,160.6,+15.525
34,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,12,4.0,41,Brad BINDER,RSA,Red Bull KTM Ajo,KTM,160.5,+16.591
35,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,13,3.0,5,Andrea LOCATELLI,ITA,Italtrans Racing Team,Kalex,160.4,+18.667
36,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,14,2.0,2,Jesko RAFFIN,SWI,NTS RW Racing GP,NTS,160.3,+18.916
37,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,15,1.0,88,Jorge MARTIN,SPA,Red Bull KTM Ajo,KTM,160.1,+22.771
38,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,16,0.0,64,Bo BENDSNEYDER,NED,NTS RW Racing GP,NTS,160.1,+22.822
39,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,17,0.0,89,Khairul Idham PAWI,MAL,Petronas Sprinta Racing,Kalex,160.0,+23.978
40,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,18,0.0,77,Dominique AEGERTER,SWI,MV Agusta Idealavoro Forward,MV Agusta,159.8,+26.904
41,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,19,0.0,24,Simone CORSI,ITA,Tasca Racing Scuderia Moto2,Kalex,159.8,+27.030
42,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,20,0.0,62,Stefano MANZI,ITA,MV Agusta Idealavoro Forward,MV Agusta,158.9,+40.274
43,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,21,0.0,3,Lukas TULOVIC,GER,Kiefer Racing,KTM,158.8,+43.003
44,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,22,0.0,16,Joe ROBERTS,USA,American Racing KTM,KTM,158.7,+44.212
45,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,23,0.0,65,Philipp OETTL,GER,Red Bull KTM Tech 3,KTM,158.5,+47.657
46,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,24,0.0,20,Dimas EKKY PRATAMA,INA,IDEMITSU Honda Team Asia,Kalex,157.8,+57.596
47,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,25,0.0,18,Xavi CARDELUS,AND,Sama Qatar Angel Nieto Team,KTM,156.5,+1'18.749
48,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,26,0.0,72,Marco BEZZECCHI,ITA,Red Bull KTM Tech 3,KTM,155.4,+1'35.817
49,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,45,Tetsuta NAGASHIMA,JPN,ONEXOX TKKR SAG Team,Kalex,155.7,18 Laps
50,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,96,Jake DIXON,GBR,Sama Qatar Angel Nieto Team,KTM,152.9,18 Laps
51,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,35,Somkiat CHANTRA,THA,IDEMITSU Honda Team Asia,Kalex,148.3,19 Laps
52,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,9,Jorge NAVARRO,SPA,+Ego Speed Up,Speed Up,,0 Lap
53,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,11,Nicolo BULEGA,ITA,SKY Racing Team VR46,Kalex,,0 Lap
54,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto2,RAC,"March,10,2019",Dry,21.0,20.0,39,crash,0.0,27,Iker LECUONA,SPA,American Racing KTM,KTM,,0 Lap
55,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,1,25.0,27,Kaito TOBA,JPN,Honda Team Asia,Honda,152.3,38'08.887
56,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,2,20.0,48,Lorenzo DALLA PORTA,ITA,Leopard Racing,Honda,152.3,+0.053
57,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,3,16.0,44,Aron CANET,SPA,Sterilgarda Max Racing Team,KTM,152.3,+0.174
58,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,4,13.0,42,Marcos RAMIREZ,SPA,Leopard Racing,Honda,152.2,+0.505
59,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,5,11.0,13,Celestino VIETTI,ITA,SKY Racing Team VR46,KTM,152.2,+0.584
60,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,6,10.0,75,Albert ARENAS,SPA,Sama Qatar Angel Nieto Team,KTM,152.2,+0.818
61,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,7,9.0,25,Raul FERNANDEZ,SPA,Sama Qatar Angel Nieto Team,KTM,152.2,+0.846
62,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,8,8.0,23,Niccolò ANTONELLI,ITA,SIC58 Squadra Corse,Honda,152.2,+0.850
63,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,9,7.0,55,Romano FENATI,ITA,Snipers Team,Honda,152.2,+0.890
64,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,10,6.0,84,Jakub KORNFEIL,CZE,Redox PruestelGP,KTM,152.2,+0.903
65,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,11,5.0,79,Ai OGURA,JPN,Honda Team Asia,Honda,152.2,+0.956
66,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,12,4.0,21,Alonso LOPEZ,SPA,"Estrella Galicia 0,0",Honda,152.1,+1.755
67,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,13,3.0,17,John MCPHEE,GBR,Petronas Sprinta Racing,Honda,152.1,+1.849
68,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,14,2.0,16,Andrea MIGNO,ITA,Bester Capital Dubai,KTM,152.0,+3.450
69,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,15,1.0,19,Gabriel RODRIGO,ARG,Kommerling Gresini Moto3,Honda,152.0,+3.514
70,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,16,0.0,14,Tony ARBOLINO,ITA,Snipers Team,Honda,152.0,+4.201
71,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,17,0.0,77,Vicente PEREZ ,SPA,Reale Avintia Arizona 77,KTM,152.0,+4.267
72,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,18,0.0,61,Can ONCU,TUR,Red Bull KTM Ajo,KTM,150.5,+26.272
73,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,19,0.0,22,Kazuki MASAKI,JPN,BOE Skull Rider Mugen Race,KTM,150.2,+31.779
74,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,20,0.0,6,Ryusei YAMANAKA,JPN,"Estrella Galicia 0,0",Honda,150.2,+31.820
75,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,21,0.0,12,Filip SALAC,CZE,Redox PruestelGP,KTM,150.2,+31.943
76,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,22,0.0,54,Riccardo ROSSI,ITA,Kommerling Gresini Moto3,Honda,150.2,+31.979
77,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,23,0.0,76,Makar YURCHENKO,KAZ,BOE Skull Rider Mugen Race,KTM,146.9,+1'23.259
78,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,24,0.0,69,Tom BOOTH-AMOS,GBR,CIP Green Power,KTM,122.2,3 Laps
79,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,crash,0.0,24,Tatsuki SUZUKI,JPN,SIC58 Squadra Corse,Honda,150.9,14 Laps
80,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,crash,0.0,7,Dennis FOGGIA,ITA,SKY Racing Team VR46,KTM,150.8,14 Laps
81,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,crash,0.0,40,Darryn BINDER,RSA,CIP Green Power,KTM,144.7,17 Laps
82,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,crash,0.0,71,Ayumu SASAKI,JPN,Petronas Sprinta Racing,Honda,,0 Lap
83,2019,QAT,VisitQatar Grand Prix - Losail International Circuit,Moto3,RAC,"March,10,2019",Dry,23.0,21.0,33,crash,0.0,5,Jaume MASIA,SPA,Bester Capital Dubai,KTM,,0 Lap
84,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,1,25.0,93,Marc MARQUEZ,SPA,Repsol Honda Team,Honda,172.7,41'43.688
85,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,2,20.0,46,Valentino ROSSI,ITA,Monster Energy Yamaha MotoGP,Yamaha,172.0,+9.816
86,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,3,16.0,4,Andrea DOVIZIOSO,ITA,Mission Winnow Ducati,Ducati,172.0,+10.530
87,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,4,13.0,43,Jack MILLER,AUS,Pramac Racing,Ducati,171.9,+12.140
88,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,5,11.0,42,Alex RINS,SPA,Team SUZUKI ECSTAR,Suzuki,171.8,+12.563
89,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,6,10.0,9,Danilo PETRUCCI,ITA,Mission Winnow Ducati,Ducati,171.8,+13.750
90,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,7,9.0,30,Takaaki NAKAGAMI,JPN,LCR Honda IDEMITSU,Honda,171.5,+18.160
91,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,8,8.0,20,Fabio QUARTARARO,FRA,Petronas Yamaha SRT,Yamaha,171.3,+20.403
92,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,9,7.0,41,Aleix ESPARGARO,SPA,Aprilia Racing Team Gresini,Aprilia,171.0,+25.292
93,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,10,6.0,44,Pol ESPARGARO,SPA,Red Bull KTM Factory Racing,KTM,171.0,+25.679
94,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,11,5.0,88,Miguel OLIVEIRA,POR,Red Bull KTM Tech 3,KTM,170.9,+25.855
95,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,12,4.0,99,Jorge LORENZO,SPA,Repsol Honda Team,Honda,170.8,+27.497
96,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,13,3.0,35,Cal CRUTCHLOW,GBR,LCR Honda CASTROL,Honda,170.6,+31.398
97,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,14,2.0,63,Francesco BAGNAIA,ITA,Pramac Racing,Ducati,170.5,+32.893
98,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,15,1.0,5,Johann ZARCO,FRA,Red Bull KTM Factory Racing,KTM,170.4,+33.372
99,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,16,0.0,55,Hafizh SYAHRIN,MAL,Red Bull KTM Tech 3,KTM,170.3,+35.545
100,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,17,0.0,29,Andrea IANNONE,ITA,Aprilia Racing Team Gresini,Aprilia,170.1,+38.238
101,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,crash,0.0,12,Maverick VIÑALES,SPA,Monster Energy Yamaha MotoGP,Yamaha,171.8,1 Lap
102,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,crash,0.0,21,Franco MORBIDELLI,ITA,Petronas Yamaha SRT,Yamaha,171.8,1 Lap
103,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,crash,0.0,36,Joan MIR,SPA,Team SUZUKI ECSTAR,Suzuki,168.1,4 Laps
104,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,crash,0.0,53,Tito RABAT,SPA,Reale Avintia Racing,Ducati,170.7,10 Laps
105,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,MotoGP,RAC,"March,31,2019",Dry,41.0,27.0,75,crash,0.0,17,Karel ABRAHAM,CZE,Reale Avintia Racing,Ducati,170.1,11 Laps
106,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,1,25.0,7,Lorenzo BALDASSARRI,ITA,Flexbox HP 40,Kalex,166.7,39'46.000
107,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,2,20.0,87,Remy GARDNER,AUS,ONEXOX TKKR SAG Team,Kalex,166.6,+1.244
108,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,3,16.0,73,Alex MARQUEZ,SPA,"EG 0,0 Marc VDS",Kalex,166.6,+1.817
109,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,4,13.0,27,Iker LECUONA,SPA,American Racing KTM,KTM,166.5,+2.704
110,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,5,11.0,23,Marcel SCHROTTER,GER,Dynavolt Intact GP,Kalex,166.4,+4.839
111,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,6,10.0,41,Brad BINDER,RSA,Red Bull KTM Ajo,KTM,166.4,+4.707
112,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,7,9.0,10,Luca MARINI,ITA,SKY Racing Team VR46,Kalex,166.4,+4.986
113,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,8,8.0,9,Jorge NAVARRO,SPA,Beta Tools Speed Up,Speed Up,166.2,+7.459
114,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,9,7.0,33,Enea BASTIANINI,ITA,Italtrans Racing Team,Kalex,166.1,+8.724
115,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,10,6.0,35,Somkiat CHANTRA,THA,IDEMITSU Honda Team Asia,Kalex,165.7,+14.506
116,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,11,5.0,5,Andrea LOCATELLI,ITA,Italtrans Racing Team,Kalex,165.6,+16.145
117,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,12,4.0,45,Tetsuta NAGASHIMA,JPN,ONEXOX TKKR SAG Team,Kalex,165.6,+16.450
118,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,13,3.0,89,Khairul Idham PAWI,MAL,Petronas Sprinta Racing,Kalex,165.6,+16.613
119,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,14,2.0,64,Bo BENDSNEYDER,NED,NTS RW Racing GP,NTS,165.1,+23.007
120,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,15,1.0,2,Jesko RAFFIN,SWI,NTS RW Racing GP,NTS,165.0,+24.736
121,2019,ARG,Gran Premio Motul de la República Argentina - Termas de Río Hondo,Moto2,RAC,"March,31,2019",Dry,35.0,26.0,82,16,0.0,72,Marco BEZZECCHI,ITA,Red Bull KTM Tech 3,KTM,165.0,+25.381
